Mth,BU,Tier,Site,Handled,Pres,Ext,Acc,Count
202505,Mobile,Silver,Mumbai,2804,Bundle-Special|Discount-Promo|Discount-Upgrade,Discount-Promo|Bundle-Special|Discount-Upgrade,,9
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Welcome|Bundle-Welcome,,,41
202505,Mobile,Silver,Mumbai,2804,Loyalty-Welcome,Loyalty-Welcome,,24
202505,Mobile,Silver,Mumbai,2804,Loyalty-Promo|Speed-Boost-Special,,,39
202505,Mobile,Silver,Mumbai,2804,Discount-Special,Discount-Special,,48
202505,Mobile,Silver,Mumbai,2804,Loyalty-Upgrade,Loyalty-Upgrade,,40
202505,Mobile,Silver,Mumbai,2804,Loyalty-Promo|Loyalty-Special|Cashback-Promo,,,24
202505,Mobile,Silver,Mumbai,2804,Loyalty-Special|Bundle-Promo|Bundle-Retention,Bundle-Promo|Loyalty-Special,,42
202505,Mobile,Silver,Mumbai,2804,Cashback-Promo,Cashback-Promo,,16
202505,Mobile,Silver,Mumbai,2804,Discount-Special,Discount-Special,,42
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special|Bundle-Promo|Cashback-Special,,,13
202505,Mobile,Silver,Mumbai,2804,Discount-Welcome,,,11
202505,Mobile,Silver,Mumbai,2804,Discount-Welcome|Bundle-Retention,,,31
202505,Mobile,Silver,Mumbai,2804,Bundle-Special|Discount-Promo|Loyalty-Promo,Bundle-Special|Loyalty-Promo|Discount-Promo,,18
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special|Bundle-Upgrade|Cashback-Retention,Bundle-Upgrade|Speed-Boost-Special,,48
202505,Mobile,Silver,Mumbai,2804,Loyalty-Promo,,,31
202505,Mobile,Silver,Mumbai,2804,Bundle-Retention,Bundle-Retention,,10
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special,,,37
202505,Mobile,Silver,Mumbai,2804,Loyalty-Special,Loyalty-Special,,41
202505,Mobile,Silver,Mumbai,2804,Bundle-Promo|Discount-Welcome|Loyalty-Retention,Loyalty-Retention|Bundle-Promo,Bundle-Promo,47
202505,Mobile,Silver,Mumbai,2804,Discount-Special|Cashback-Upgrade|Cashback-Welcome,,,7
202505,Mobile,Silver,Mumbai,2804,Loyalty-Retention|Loyalty-Upgrade,,,21
202505,Mobile,Silver,Mumbai,2804,Bundle-Welcome,,,44
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Retention|Bundle-Upgrade|Cashback-Welcome,,,9
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special|Discount-Retention,,,26
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Welcome|Discount-Special,,,49
202505,Mobile,Silver,Mumbai,2804,Loyalty-Promo|Bundle-Welcome|Discount-Promo,Bundle-Welcome|Discount-Promo|Loyalty-Promo,,47
202505,Mobile,Silver,Mumbai,2804,Loyalty-Promo|Bundle-Retention,Bundle-Retention|Loyalty-Promo,,16
202505,Mobile,Silver,Mumbai,2804,Discount-Welcome,,,6
202505,Mobile,Silver,Mumbai,2804,Bundle-Promo|Discount-Welcome|Speed-Boost-Retention,,,12
202505,Mobile,Silver,Mumbai,2804,Cashback-Special|Discount-Promo|Loyalty-Retention,,,12
202505,Mobile,Silver,Mumbai,2804,Cashback-Welcome,Cashback-Welcome,,9
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Promo|Discount-Welcome|Cashback-Retention,Speed-Boost-Promo|Cashback-Retention|Discount-Welcome,,34
202505,Mobile,Silver,Mumbai,2804,Bundle-Upgrade,,,21
202505,Mobile,Silver,Mumbai,2804,Bundle-Promo,,,16
202505,Mobile,Silver,Mumbai,2804,Discount-Welcome,,,24
202505,Mobile,Silver,Mumbai,2804,Cashback-Special|Loyalty-Special|Bundle-Retention,,,49
202505,Mobile,Silver,Mumbai,2804,Bundle-Welcome|Loyalty-Retention|Discount-Welcome,,,20
202505,Mobile,Silver,Mumbai,2804,Bundle-Upgrade|Cashback-Upgrade,Bundle-Upgrade|Cashback-Upgrade,,37
202505,Mobile,Silver,Mumbai,2804,Discount-Welcome|Cashback-Retention,Discount-Welcome,Discount-Welcome,31
202505,Mobile,Silver,Mumbai,2804,Loyalty-Special,,,8
202505,Mobile,Silver,Mumbai,2804,Bundle-Promo|Bundle-Retention,Bundle-Promo,,12
202505,Mobile,Silver,Mumbai,2804,Cashback-Special|Bundle-Welcome,,,23
202505,Mobile,Silver,Mumbai,2804,Discount-Welcome|Cashback-Promo,,,13
202505,Mobile,Silver,Mumbai,2804,Bundle-Welcome|Speed-Boost-Promo|Discount-Special,,,22
202505,Mobile,Silver,Mumbai,2804,Loyalty-Retention|Loyalty-Upgrade|Cashback-Promo,Cashback-Promo|Loyalty-Retention|Loyalty-Upgrade,Loyalty-Retention|Cashback-Promo,29
202505,Mobile,Silver,Mumbai,2804,Cashback-Promo|Loyalty-Upgrade|Cashback-Upgrade,,,16
202505,Mobile,Silver,Mumbai,2804,Bundle-Special|Loyalty-Special|Speed-Boost-Upgrade,Loyalty-Special,Loyalty-Special,12
202505,Mobile,Silver,Mumbai,2804,Loyalty-Promo|Loyalty-Retention,Loyalty-Promo,,5
202505,Mobile,Silver,Mumbai,2804,Loyalty-Promo|Loyalty-Special,,,9
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special|Loyalty-Upgrade,,,21
202505,Mobile,Silver,Mumbai,2804,Cashback-Special|Cashback-Welcome|Cashback-Promo,Cashback-Special,,33
202505,Mobile,Silver,Mumbai,2804,Discount-Promo,,,12
202505,Mobile,Silver,Mumbai,2804,Bundle-Special|Speed-Boost-Special|Discount-Special,,,48
202505,Mobile,Silver,Mumbai,2804,Bundle-Promo,Bundle-Promo,,14
202505,Mobile,Silver,Mumbai,2804,Discount-Upgrade|Discount-Welcome|Cashback-Retention,,,31
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special,Speed-Boost-Special,,19
202505,Mobile,Silver,Mumbai,2804,Bundle-Upgrade|Discount-Welcome,Bundle-Upgrade,,43
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Retention|Bundle-Welcome|Cashback-Promo,Speed-Boost-Retention|Bundle-Welcome,,44
202505,Mobile,Silver,Mumbai,2804,Bundle-Promo|Discount-Special,Discount-Special,,48
202505,Mobile,Silver,Mumbai,2804,Loyalty-Retention,,,20
202505,Mobile,Silver,Mumbai,2804,Discount-Upgrade|Discount-Retention,,,12
202505,Mobile,Silver,Mumbai,2804,Bundle-Special,,,31
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Welcome|Cashback-Retention|Discount-Retention,,,10
202505,Mobile,Silver,Mumbai,2804,Bundle-Promo|Cashback-Retention|Discount-Special,,,32
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special,,,37
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Retention,Speed-Boost-Retention,,42
202505,Mobile,Silver,Mumbai,2804,Cashback-Retention,,,8
202505,Mobile,Silver,Mumbai,2804,Discount-Promo|Bundle-Retention,Discount-Promo,,50
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special|Cashback-Upgrade,Speed-Boost-Special,Speed-Boost-Special,17
202505,Mobile,Silver,Mumbai,2804,Discount-Promo,,,6
202505,Mobile,Silver,Mumbai,2804,Discount-Upgrade|Cashback-Upgrade,Cashback-Upgrade,,7
202505,Mobile,Silver,Mumbai,2804,Discount-Promo|Bundle-Promo|Cashback-Promo,,,35
202505,Mobile,Silver,Mumbai,2804,Loyalty-Upgrade,,,22
202505,Mobile,Silver,Mumbai,2804,Bundle-Upgrade|Cashback-Retention,Bundle-Upgrade,,28
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Upgrade|Discount-Retention|Cashback-Promo,Cashback-Promo|Discount-Retention|Speed-Boost-Upgrade,,25
202505,Mobile,Silver,Mumbai,2804,Discount-Retention|Discount-Special,,,42
202505,Mobile,Silver,Mumbai,2804,Loyalty-Retention,Loyalty-Retention,Loyalty-Retention,46
202505,Mobile,Silver,Mumbai,2804,Discount-Special,,,35
202505,Mobile,Silver,Mumbai,2804,Bundle-Special|Bundle-Upgrade|Cashback-Promo,Bundle-Special|Cashback-Promo|Bundle-Upgrade,,5
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Promo|Discount-Upgrade|Discount-Retention,,,17
202505,Mobile,Silver,Mumbai,2804,Discount-Promo|Loyalty-Welcome,Discount-Promo,,37
202505,Mobile,Silver,Mumbai,2804,Bundle-Special|Discount-Welcome|Cashback-Upgrade,,,7
202505,Mobile,Silver,Mumbai,2804,Loyalty-Promo|Speed-Boost-Welcome,,,19
202505,Mobile,Silver,Mumbai,2804,Loyalty-Welcome,,,38
202505,Mobile,Silver,Mumbai,2804,Discount-Retention,,,5
202505,Mobile,Silver,Mumbai,2804,Discount-Retention|Loyalty-Upgrade,,,8
202505,Mobile,Silver,Mumbai,2804,Cashback-Special|Discount-Welcome,,,29
202505,Mobile,Silver,Mumbai,2804,Discount-Promo|Bundle-Welcome,,,46
202505,Mobile,Silver,Mumbai,2804,Loyalty-Retention|Cashback-Welcome,Loyalty-Retention|Cashback-Welcome,,7
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special|Cashback-Special|Cashback-Retention,,,27
202505,Mobile,Silver,Mumbai,2804,Bundle-Upgrade|Bundle-Retention|Loyalty-Upgrade,,,50
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Special|Bundle-Special,Speed-Boost-Special|Bundle-Special,Bundle-Special,11
202505,Mobile,Silver,Mumbai,2804,Discount-Welcome,,,6
202505,Mobile,Silver,Mumbai,2804,Loyalty-Special|Bundle-Promo|Cashback-Retention,,,12
202505,Mobile,Silver,Mumbai,2804,Bundle-Welcome|Bundle-Upgrade,,,25
202505,Mobile,Silver,Mumbai,2804,Bundle-Special|Cashback-Welcome|Speed-Boost-Retention,Speed-Boost-Retention|Bundle-Special,,43
202505,Mobile,Silver,Mumbai,2804,Cashback-Special|Loyalty-Special|Bundle-Retention,,,39
202505,Mobile,Silver,Mumbai,2804,Bundle-Retention|Loyalty-Upgrade,,,13
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Promo|Bundle-Welcome|Discount-Retention,,,45
202505,Mobile,Silver,Mumbai,2804,Bundle-Welcome|Cashback-Retention,Cashback-Retention,,45
202505,Mobile,Silver,Mumbai,2804,Discount-Promo|Bundle-Promo,,,44
202505,Mobile,Silver,Mumbai,2804,Discount-Upgrade,Discount-Upgrade,,25
202505,Mobile,Silver,Mumbai,2804,Discount-Retention|Speed-Boost-Retention,,,44
202505,Mobile,Silver,Mumbai,2804,Bundle-Upgrade,Bundle-Upgrade,,46
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Upgrade,,,25
202505,Mobile,Silver,Mumbai,2804,Loyalty-Upgrade|Cashback-Welcome,,,31
202505,Mobile,Silver,Mumbai,2804,Discount-Promo|Bundle-Retention|Cashback-Promo,Cashback-Promo|Bundle-Retention|Discount-Promo,Bundle-Retention|Cashback-Promo,32
202505,Mobile,Silver,Mumbai,2804,Speed-Boost-Welcome|Speed-Boost-Promo|Discount-Retention,Discount-Retention,,48
202505,Mobile,Silver,Mumbai,2804,Bundle-Upgrade,,,43
202505,Mobile,Silver,Mumbai,2804,Loyalty-Promo|Bundle-Welcome|Speed-Boost-Special,Bundle-Welcome,,13
202505,TV,Bronze,Bangalore,4607,Bundle-Special|Cashback-Retention|Loyalty-Upgrade,Loyalty-Upgrade|Bundle-Special,Loyalty-Upgrade|Bundle-Special,18
202505,TV,Bronze,Bangalore,4607,Bundle-Upgrade,,,17
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Special|Discount-Promo,,,49
202505,TV,Bronze,Bangalore,4607,Loyalty-Welcome|Cashback-Upgrade,,,5
202505,TV,Bronze,Bangalore,4607,Bundle-Special,,,35
202505,TV,Bronze,Bangalore,4607,Discount-Upgrade,Discount-Upgrade,,41
202505,TV,Bronze,Bangalore,4607,Loyalty-Upgrade|Discount-Special,Loyalty-Upgrade|Discount-Special,,12
202505,TV,Bronze,Bangalore,4607,Discount-Retention|Loyalty-Upgrade,Discount-Retention|Loyalty-Upgrade,,10
202505,TV,Bronze,Bangalore,4607,Discount-Promo,,,25
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Upgrade,,,36
202505,TV,Bronze,Bangalore,4607,Bundle-Upgrade|Discount-Welcome|Cashback-Welcome,,,41
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Upgrade|Discount-Welcome,,,44
202505,TV,Bronze,Bangalore,4607,Bundle-Special|Discount-Retention|Cashback-Upgrade,,,11
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Special|Loyalty-Upgrade|Cashback-Welcome,,,48
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Upgrade,,,38
202505,TV,Bronze,Bangalore,4607,Discount-Welcome|Cashback-Welcome,,,31
202505,TV,Bronze,Bangalore,4607,Loyalty-Promo|Speed-Boost-Retention,Speed-Boost-Retention|Loyalty-Promo,,28
202505,TV,Bronze,Bangalore,4607,Bundle-Promo,,,16
202505,TV,Bronze,Bangalore,4607,Discount-Promo|Speed-Boost-Promo|Discount-Special,Discount-Promo|Speed-Boost-Promo,,47
202505,TV,Bronze,Bangalore,4607,Bundle-Special|Discount-Welcome,,,5
202505,TV,Bronze,Bangalore,4607,Loyalty-Special,,,22
202505,TV,Bronze,Bangalore,4607,Discount-Promo|Bundle-Upgrade,,,14
202505,TV,Bronze,Bangalore,4607,Loyalty-Upgrade,Loyalty-Upgrade,,40
202505,TV,Bronze,Bangalore,4607,Bundle-Upgrade,Bundle-Upgrade,,25
202505,TV,Bronze,Bangalore,4607,Cashback-Special,,,22
202505,TV,Bronze,Bangalore,4607,Loyalty-Retention,,,23
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Upgrade,,,39
202505,TV,Bronze,Bangalore,4607,Loyalty-Special,,,34
202505,TV,Bronze,Bangalore,4607,Bundle-Welcome|Discount-Upgrade|Loyalty-Welcome,Discount-Upgrade|Bundle-Welcome|Loyalty-Welcome,Loyalty-Welcome|Discount-Upgrade,48
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Promo|Loyalty-Welcome|Speed-Boost-Retention,,,41
202505,TV,Bronze,Bangalore,4607,Loyalty-Promo|Discount-Retention,Discount-Retention|Loyalty-Promo,,46
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Welcome|Loyalty-Retention|Discount-Special,,,45
202505,TV,Bronze,Bangalore,4607,Bundle-Upgrade|Cashback-Upgrade,,,23
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Welcome,,,7
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Retention|Cashback-Promo,,,5
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Promo|Discount-Welcome|Speed-Boost-Welcome,,,43
202505,TV,Bronze,Bangalore,4607,Loyalty-Promo,,,44
202505,TV,Bronze,Bangalore,4607,Discount-Welcome|Discount-Retention,Discount-Welcome|Discount-Retention,,29
202505,TV,Bronze,Bangalore,4607,Loyalty-Promo|Discount-Upgrade|Speed-Boost-Upgrade,,,32
202505,TV,Bronze,Bangalore,4607,Bundle-Welcome,,,16
202505,TV,Bronze,Bangalore,4607,Cashback-Upgrade,,,41
202505,TV,Bronze,Bangalore,4607,Bundle-Special,,,16
202505,TV,Bronze,Bangalore,4607,Loyalty-Promo|Bundle-Special|Bundle-Retention,,,42
202505,TV,Bronze,Bangalore,4607,Loyalty-Promo|Speed-Boost-Retention,,,22
202505,TV,Bronze,Bangalore,4607,Cashback-Special|Bundle-Special|Cashback-Upgrade,,,36
202505,TV,Bronze,Bangalore,4607,Bundle-Special|Speed-Boost-Welcome,,,32
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Special|Cashback-Retention,Cashback-Retention,,41
202505,TV,Bronze,Bangalore,4607,Cashback-Special|Discount-Upgrade,,,29
202505,TV,Bronze,Bangalore,4607,Discount-Promo|Speed-Boost-Retention,Speed-Boost-Retention|Discount-Promo,,11
202505,TV,Bronze,Bangalore,4607,Loyalty-Special,Loyalty-Special,,18
202505,TV,Bronze,Bangalore,4607,Loyalty-Promo|Speed-Boost-Welcome,,,20
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Welcome|Bundle-Promo|Loyalty-Retention,Speed-Boost-Welcome,,30
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Retention,,,29
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Special|Discount-Upgrade|Speed-Boost-Retention,,,8
202505,TV,Bronze,Bangalore,4607,Loyalty-Welcome|Cashback-Upgrade,,,24
202505,TV,Bronze,Bangalore,4607,Cashback-Special|Loyalty-Promo,,,5
202505,TV,Bronze,Bangalore,4607,Discount-Welcome,,,34
202505,TV,Bronze,Bangalore,4607,Cashback-Special|Bundle-Upgrade|Bundle-Promo,,,29
202505,TV,Bronze,Bangalore,4607,Cashback-Welcome,,,6
202505,TV,Bronze,Bangalore,4607,Discount-Promo,,,34
202505,TV,Bronze,Bangalore,4607,Cashback-Retention,Cashback-Retention,,40
202505,TV,Bronze,Bangalore,4607,Discount-Promo|Bundle-Promo|Bundle-Retention,,,7
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Promo|Speed-Boost-Welcome,Speed-Boost-Promo|Speed-Boost-Welcome,,38
202505,TV,Bronze,Bangalore,4607,Cashback-Special|Bundle-Special,Cashback-Special,,47
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Welcome|Loyalty-Retention|Cashback-Upgrade,Speed-Boost-Welcome,Speed-Boost-Welcome,27
202505,TV,Bronze,Bangalore,4607,Bundle-Welcome,,,8
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Promo|Loyalty-Upgrade|Speed-Boost-Retention,,,28
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Promo|Discount-Special,,,28
202505,TV,Bronze,Bangalore,4607,Loyalty-Promo|Loyalty-Welcome|Cashback-Welcome,Loyalty-Welcome|Cashback-Welcome,,35
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Welcome,,,37
202505,TV,Bronze,Bangalore,4607,Bundle-Welcome,,,21
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Retention|Speed-Boost-Welcome|Discount-Special,,,24
202505,TV,Bronze,Bangalore,4607,Loyalty-Promo|Loyalty-Welcome,Loyalty-Promo|Loyalty-Welcome,Loyalty-Welcome|Loyalty-Promo,48
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Upgrade|Speed-Boost-Special|Loyalty-Promo,,,44
202505,TV,Bronze,Bangalore,4607,Loyalty-Welcome,Loyalty-Welcome,,39
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Special|Bundle-Welcome|Loyalty-Upgrade,,,34
202505,TV,Bronze,Bangalore,4607,Bundle-Special|Bundle-Promo,,,45
202505,TV,Bronze,Bangalore,4607,Cashback-Special,,,46
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Special|Speed-Boost-Promo|Bundle-Upgrade,Bundle-Upgrade,Bundle-Upgrade,37
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Promo|Discount-Special,,,45
202505,TV,Bronze,Bangalore,4607,Loyalty-Welcome,Loyalty-Welcome,,15
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Special|Loyalty-Welcome,,,34
202505,TV,Bronze,Bangalore,4607,Cashback-Special|Discount-Retention,,,38
202505,TV,Bronze,Bangalore,4607,Loyalty-Promo|Bundle-Retention|Discount-Retention,,,28
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Upgrade|Cashback-Promo,,,24
202505,TV,Bronze,Bangalore,4607,Bundle-Special|Discount-Welcome|Bundle-Retention,Discount-Welcome,,42
202505,TV,Bronze,Bangalore,4607,Loyalty-Retention|Loyalty-Welcome,,,13
202505,TV,Bronze,Bangalore,4607,Loyalty-Welcome,Loyalty-Welcome,,32
202505,TV,Bronze,Bangalore,4607,Loyalty-Special|Bundle-Upgrade,,,5
202505,TV,Bronze,Bangalore,4607,Bundle-Special|Cashback-Promo|Speed-Boost-Retention,Speed-Boost-Retention|Cashback-Promo,,16
202505,TV,Bronze,Bangalore,4607,Cashback-Special|Discount-Retention|Loyalty-Upgrade,,,28
202505,TV,Bronze,Bangalore,4607,Cashback-Special|Cashback-Upgrade,,,49
202505,TV,Bronze,Bangalore,4607,Bundle-Retention|Cashback-Promo,,,26
202505,TV,Bronze,Bangalore,4607,Loyalty-Retention|Speed-Boost-Retention,,,9
202505,TV,Bronze,Bangalore,4607,Loyalty-Welcome|Cashback-Welcome,,,8
202505,TV,Bronze,Bangalore,4607,Discount-Special,Discount-Special,,48
202505,TV,Bronze,Bangalore,4607,Discount-Welcome|Discount-Retention|Cashback-Upgrade,Discount-Retention|Cashback-Upgrade,,30
202505,TV,Bronze,Bangalore,4607,Bundle-Retention,,,43
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Special|Bundle-Promo|Discount-Upgrade,Bundle-Promo|Discount-Upgrade,,25
202505,TV,Bronze,Bangalore,4607,Loyalty-Welcome|Bundle-Retention|Cashback-Upgrade,Cashback-Upgrade|Loyalty-Welcome,,44
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Upgrade|Speed-Boost-Promo,Speed-Boost-Promo,Speed-Boost-Promo,23
202505,TV,Bronze,Bangalore,4607,Bundle-Special,,,44
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Welcome,,,31
202505,TV,Bronze,Bangalore,4607,Bundle-Special,,,38
202505,TV,Bronze,Bangalore,4607,Cashback-Special|Cashback-Promo|Speed-Boost-Retention,,,36
202505,TV,Bronze,Bangalore,4607,Bundle-Special|Bundle-Retention,,,12
202505,TV,Bronze,Bangalore,4607,Loyalty-Welcome|Cashback-Welcome,,,18
202505,TV,Bronze,Bangalore,4607,Cashback-Retention,,,35
202505,TV,Bronze,Bangalore,4607,Loyalty-Special|Bundle-Retention,,,33
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Promo|Discount-Welcome|Speed-Boost-Retention,,,7
202505,TV,Bronze,Bangalore,4607,Bundle-Special|Loyalty-Retention|Discount-Special,,,30
202505,TV,Bronze,Bangalore,4607,Discount-Upgrade,,,37
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Special|Loyalty-Upgrade|Cashback-Welcome,,,38
202505,TV,Bronze,Bangalore,4607,Cashback-Promo,Cashback-Promo,Cashback-Promo,21
202505,TV,Bronze,Bangalore,4607,Discount-Upgrade|Loyalty-Welcome,,,14
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Welcome,Speed-Boost-Welcome,,15
202505,TV,Bronze,Bangalore,4607,Cashback-Special|Bundle-Welcome|Loyalty-Retention,,,48
202505,TV,Bronze,Bangalore,4607,Loyalty-Special|Loyalty-Welcome|Cashback-Promo,,,12
202505,TV,Bronze,Bangalore,4607,Bundle-Promo|Discount-Retention,Discount-Retention|Bundle-Promo,,45
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Upgrade,,,29
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Upgrade|Loyalty-Upgrade,Loyalty-Upgrade,,33
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Promo|Bundle-Retention|Discount-Retention,Bundle-Retention|Discount-Retention,,30
202505,TV,Bronze,Bangalore,4607,Cashback-Special,,,49
202505,TV,Bronze,Bangalore,4607,Bundle-Welcome|Bundle-Promo|Cashback-Upgrade,,,34
202505,TV,Bronze,Bangalore,4607,Cashback-Special|Speed-Boost-Welcome|Bundle-Upgrade,Speed-Boost-Welcome,,39
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Special|Discount-Special|Loyalty-Promo,Loyalty-Promo|Discount-Special,,37
202505,TV,Bronze,Bangalore,4607,Discount-Welcome|Bundle-Retention|Cashback-Promo,Bundle-Retention|Cashback-Promo|Discount-Welcome,Cashback-Promo|Discount-Welcome,41
202505,TV,Bronze,Bangalore,4607,Loyalty-Special|Loyalty-Retention|Loyalty-Welcome,,,39
202505,TV,Bronze,Bangalore,4607,Loyalty-Promo|Loyalty-Upgrade,Loyalty-Promo,Loyalty-Promo,8
202505,TV,Bronze,Bangalore,4607,Bundle-Special|Loyalty-Special|Speed-Boost-Upgrade,Speed-Boost-Upgrade|Bundle-Special|Loyalty-Special,,15
202505,TV,Bronze,Bangalore,4607,Bundle-Promo,,,32
202505,TV,Bronze,Bangalore,4607,Bundle-Special|Speed-Boost-Promo,,,43
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Upgrade|Loyalty-Retention|Discount-Special,Speed-Boost-Upgrade|Discount-Special|Loyalty-Retention,,44
202505,TV,Bronze,Bangalore,4607,Bundle-Special|Discount-Welcome|Cashback-Welcome,,,24
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Special|Loyalty-Special|Bundle-Special,,,42
202505,TV,Bronze,Bangalore,4607,Discount-Special,Discount-Special,,14
202505,TV,Bronze,Bangalore,4607,Bundle-Retention|Loyalty-Upgrade|Discount-Special,,,32
202505,TV,Bronze,Bangalore,4607,Discount-Retention,Discount-Retention,,13
202505,TV,Bronze,Bangalore,4607,Loyalty-Special|Bundle-Retention|Discount-Retention,,,32
202505,TV,Bronze,Bangalore,4607,Bundle-Promo|Speed-Boost-Retention,Speed-Boost-Retention|Bundle-Promo,,39
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Special|Discount-Promo|Cashback-Retention,,,39
202505,TV,Bronze,Bangalore,4607,Bundle-Promo,Bundle-Promo,,27
202505,TV,Bronze,Bangalore,4607,Loyalty-Special|Bundle-Promo,,,40
202505,TV,Bronze,Bangalore,4607,Loyalty-Retention,,,43
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Upgrade|Bundle-Upgrade,,,22
202505,TV,Bronze,Bangalore,4607,Cashback-Welcome,Cashback-Welcome,Cashback-Welcome,17
202505,TV,Bronze,Bangalore,4607,Bundle-Upgrade|Cashback-Retention,,,48
202505,TV,Bronze,Bangalore,4607,Discount-Promo|Cashback-Retention|Cashback-Welcome,,,37
202505,TV,Bronze,Bangalore,4607,Loyalty-Special|Bundle-Upgrade|Discount-Special,Bundle-Upgrade|Discount-Special,Bundle-Upgrade,30
202505,TV,Bronze,Bangalore,4607,Bundle-Upgrade,,,5
202505,TV,Bronze,Bangalore,4607,Loyalty-Promo|Cashback-Special|Loyalty-Welcome,Cashback-Special,,49
202505,TV,Bronze,Bangalore,4607,Loyalty-Retention,,,38
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Welcome|Cashback-Upgrade,Speed-Boost-Welcome|Cashback-Upgrade,,12
202505,TV,Bronze,Bangalore,4607,Bundle-Promo|Loyalty-Retention|Discount-Upgrade,,,43
202505,TV,Bronze,Bangalore,4607,Discount-Special,,,33
202505,TV,Bronze,Bangalore,4607,Bundle-Special|Cashback-Retention|Loyalty-Upgrade,,,7
202505,TV,Bronze,Bangalore,4607,Loyalty-Special|Discount-Welcome|Speed-Boost-Promo,,,42
202505,TV,Bronze,Bangalore,4607,Loyalty-Retention|Discount-Retention|Cashback-Upgrade,,,33
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Special|Discount-Retention,,,21
202505,TV,Bronze,Bangalore,4607,Bundle-Promo|Discount-Upgrade|Cashback-Retention,Cashback-Retention,,38
202505,TV,Bronze,Bangalore,4607,Loyalty-Promo|Bundle-Upgrade,Bundle-Upgrade|Loyalty-Promo,Loyalty-Promo|Bundle-Upgrade,9
202505,TV,Bronze,Bangalore,4607,Bundle-Special,,,25
202505,TV,Bronze,Bangalore,4607,Speed-Boost-Special|Discount-Promo|Discount-Welcome,Discount-Welcome,,9
202505,TV,Bronze,Bangalore,4607,Discount-Welcome|Cashback-Upgrade,,,39
